79,393,684,83,72,43,566,94,170,06,574,333,668,52BTP-09006,284,260,471,120,689
0.9530380450643775,1.5211572664012754,3.3870281188405813,1.6598334258859782,4.854697597916668,,0.9616786118236474,1.6262717128930813,1.338836292780748,,1.0717555100840335,1.4898834724080274,1.247370506842105,,1.44227530019084,1.0033149464716016,1.4400460449324328,,1.000462332087228
1.9413571941391936,1.168384119903692,5.075770892063492,1.375216797377049,3.2151736148760333,,0.868077485492227,1.1227016038369304,2.0862139655786356,,1.2178872503105587,1.4414920282136894,1.1052410428835482,,1.0391324706237426,0.8863041071770336,1.321439541338583,,1.1163045330841128
