747,741,749,740,753,737,746,752,750,739,751,738,743,736,745,735,748
1.7719861516286612,1.5550644266773164,,1.1190116121296296,,,1.5234327742198102,1.8796106007704148,1.1717102405466968,1.73955500704023,1.7270171122807003,1.8132197646814425,,1.7215841346349756,1.5530954873737373,,3.5732795622252707
