571,371,394,582,144,308,62,56,659,572,311,423,316,576,114,568,688,578
1.2477409625698317,3.1310655129770986,1.2176666797029703,2.4997283502127683,1.5379667692307692,1.5690734099999988,1.2438690544802864,1.3470529634146342,1.7295386500000005,2.1431345918269242,1.5146888660606057,2.726342450160772,1.7085439383685799,1.38366310673077,1.4609366750000001,1.0605591904761904,1.2086840510000003,1.104949
1.6641752334905657,2.0589504623762362,1.4924130355212348,2.2829371846808515,1.0888769686868693,1.419491158959538,1.9609730400696859,1.0605591904761904,1.014871713186813,1.2552320089108917,2.154007325294117,1.6005236486486494,1.5670037972644375,1.3230157919431285,1.606367760714286,1.3724990741116747,1.6906535549763029,
