451,478,113,204,452,103,671,580,261,236,687,01,99,472
1.5587577842532476,2.2749290658333323,1.4391186178181825,2.964491715226943,1.5111394839258112,2.9992454141043736,1.2289616875661373,1.6687345143626575,3.7852069029619173,1.437159394909687,1.6651631377079485,1.9145946958841482,1.648999833568905,1.794322592145014
2.2381037129429893,1.708174179370629,1.530683668610635,1.8468882310015897,3.106937422340426,1.8997268619847323,2.683852751311472,1.1639636283333332,2.162231683190882,1.8953036213622296,1.5293058729281754,2.267833861392405,1.3366130290381135,2.474147638921282
