311,308,371,423,568,582,62,578,394,688,659,571,144,576,114,56,316,572
1.239101793137255,4.050533306451615,1.643175997345133,2.2786182204778154,1.4407801017543855,2.6416377720779223,0.8115929727272725,1.3005233,1.0601067812500002,1.5827240914438512,1.5195712235955057,1.2422690136690642,1.1162853811827949,0.7588569160714286,1.340917653503184,1.4407801017543855,2.9355265815047016,1.145819759036144
1.3950131934210526,0.9287720640000001,2.7910852244444446,1.8105601536842095,,3.114974194202899,0.8964116131067968,,1.10451323699422,1.8712533120418853,0.9060439509202457,0.8511642551999997,1.3812619958549226,0.8118430199999996,1.4869399254901958,1.3053479725714279,4.050533306451615,1.3094621862275448
