738,749,753,746,739,752,745,743,750,747,736,740,735,751,737,748,741
1.1446213477642273,,,1.4134261193370161,1.4163643512781956,1.277994830512821,1.0130370076000006,,1.004477789972146,1.8353465470930237,0.9323468969283273,2.108824590634007,0.9000728207182325,0.7912156797687859,,1.2912901622092994,0.9987815187224669
1.4134261193370161,,,0.9434109805309738,1.4905104716494844,1.0079337419889507,,,,1.8010444842406876,1.2597467401069515,1.863742119615384,1.520236156756757,1.0112418128019331,,1.6337668948473294,1.428399977375566
