471,344,94,684,333,72,689,284,566,260,427,393,79,668,83,574
1.4518462386877824,2.72800145,1.0471894389645768,1.7351914629107987,1.3477447900000001,2.698312346341463,1.730906431906615,1.8569904975663716,1.1694148136222908,1.2465219037190087,0.9447130291284411,1.655150064573989,1.0626393678571424,1.1186062,1.3357872487858706,2.1401966214285713
1.4523650590814208,,1.4248644711484593,2.9501664400000003,16.812843007692308,5.508517993750001,0.7100537277372267,2.338047274837307,,,1.3720834953488377,,0.8733931362204725,1.074105896808511,0.8912698607382545,1.6230112793893123
