578,572,604,267,659,568,576,316,440,308,688,571,574,581,144,582
2.17573447555938,1.617293794719472,2.139002954668931,2.3012367420289865,4.018524836710962,1.3676709476095623,1.2172758797697363,4.02244002832168,1.5501660744421915,,2.515143528506785,4.440698872302738,2.647329647385625,1.1169759602439022,2.1640844056710766,1.7597960365217393
2.9353270488888876,2.7548023639570554,2.9786795811594176,1.720391883701657,2.0502169369718306,1.3070935836956528,2.1310127131011622,2.711741209594095,1.8822920805555552,,2.9390133070904665,2.464501135016831,2.2539250165837497,0.8890105929359825,2.3803979064724934,2.3273808058333327
