204,303,671,99,122,60,01,209,183,27,192,261,26,558,452,580,478
1.1299466646666652,1.491490524849216,1.7425464018372683,1.5546902710843382,,1.3228195833333336,3.034562512026143,3.39667161222467,,2.9234318224513207,2.3639316445913447,1.8994942163776498,1.8994942163776498,1.1719902617475724,2.380550541245138,1.0137134004098358,1.786294064144144
3.117994108181816,1.5966513600493213,3.0234934991128055,1.3654574471875005,,,2.739059875745783,3.257299202130326,,1.8467341120591556,3.5221864454425327,3.972364168842103,3.972364168842103,1.1761675148619954,1.6924588922580648,1.5763091440063086,1.8102974322404382
