"*Master* - Odessa > 177 > Power End > Hole 5 > Damage Accumulation",,,,,"*Master* - Odessa > 319 > Power End > Hole 1 > Damage Accumulation",,,,,
Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,
,,,,,10/15/2018 9:59:49 PM,1.1775485,1.1775485,1.1775485,,
,,,,,10/15/2018 10:00:50 PM,1.5090952,1.5090952,1.5090952,,
,,,,,10/15/2018 10:01:51 PM,1.1449224,1.1449224,1.1449224,,
,,,,,10/15/2018 10:02:51 PM,1.4606263,1.4606263,1.4606263,,
,,,,,10/15/2018 10:03:52 PM,1.1813657,1.1813657,1.1813657,,
,,,,,10/15/2018 10:04:53 PM,1.4016146,1.4016146,1.4016146,,
,,,,,10/15/2018 10:05:53 PM,1.0801207,1.0801207,1.0801207,,
,,,,,10/15/2018 10:06:54 PM,1.4180572,1.4180572,1.4180572,,
,,,,,10/15/2018 10:07:54 PM,1.2725001,1.2725001,1.2725001,,
,,,,,10/15/2018 10:08:55 PM,1.3745263,1.3745263,1.3745263,,
,,,,,10/15/2018 10:09:56 PM,1.2439479,1.2439479,1.2439479,,
,,,,,10/15/2018 10:10:56 PM,1.6504256,1.6504256,1.6504256,,
,,,,,10/15/2018 10:11:57 PM,1.5276881,1.5276881,1.5276881,,
,,,,,10/15/2018 10:12:58 PM,1.3238398,1.3238398,1.3238398,,
,,,,,10/15/2018 10:13:58 PM,1.2989308,1.2989308,1.2989308,,
,,,,,10/15/2018 10:14:59 PM,0.0033706,0.0033706,0.0033706,,
,,,,,10/15/2018 10:15:59 PM,0.0015032,0.0015032,0.0015032,,
,,,,,10/15/2018 10:16:59 PM,0.0016538,0.0016538,0.0016538,,
,,,,,10/15/2018 10:18:00 PM,0.0015231,0.0015231,0.0015231,,
,,,,,10/15/2018 10:19:00 PM,0.0017036,0.0017036,0.0017036,,
,,,,,10/15/2018 10:20:00 PM,0.0015628,0.0015628,0.0015628,,
,,,,,10/15/2018 10:22:01 PM,0.0016631,0.0016631,0.0016631,,
,,,,,10/15/2018 10:23:02 PM,0.001658,0.001658,0.001658,,
,,,,,10/15/2018 10:24:02 PM,0.0017772,0.0017772,0.0017772,,
,,,,,10/15/2018 10:25:02 PM,0.0016675,0.0016675,0.0016675,,
,,,,,10/15/2018 10:26:03 PM,0.0015233,0.0015233,0.0015233,,
,,,,,10/15/2018 10:27:03 PM,0.001429,0.001429,0.001429,,
,,,,,10/15/2018 10:28:03 PM,0.001494,0.001494,0.001494,,
,,,,,10/15/2018 10:29:05 PM,0.0015793,0.0015793,0.0015793,,
,,,,,10/15/2018 10:30:04 PM,0.0015966,0.0015966,0.0015966,,
,,,,,10/15/2018 10:31:05 PM,0.0015674,0.0015674,0.0015674,,
,,,,,10/15/2018 10:32:05 PM,0.0016924,0.0016924,0.0016924,,
,,,,,10/15/2018 10:33:05 PM,0.0015427,0.0015427,0.0015427,,
,,,,,10/15/2018 10:34:06 PM,0.0016628,0.0016628,0.0016628,,
,,,,,10/15/2018 10:35:06 PM,0.0015927,0.0015927,0.0015927,,
,,,,,10/15/2018 10:36:06 PM,0.0016869,0.0016869,0.0016869,,
,,,,,10/15/2018 10:37:07 PM,0.0017381,0.0017381,0.0017381,,
,,,,,10/15/2018 10:38:07 PM,0.001616,0.001616,0.001616,,
,,,,,10/15/2018 10:39:08 PM,0.0016156,0.0016156,0.0016156,,
,,,,,10/15/2018 10:40:08 PM,0.0015037,0.0015037,0.0015037,,
,,,,,10/15/2018 10:41:08 PM,0.0017048,0.0017048,0.0017048,,
,,,,,10/15/2018 10:42:09 PM,0.0015404,0.0015404,0.0015404,,
,,,,,10/15/2018 10:43:09 PM,0.0015954,0.0015954,0.0015954,,
,,,,,10/15/2018 10:44:09 PM,0.0016093,0.0016093,0.0016093,,
,,,,,10/15/2018 10:45:10 PM,0.0015338,0.0015338,0.0015338,,
,,,,,10/15/2018 10:46:10 PM,0.0016241,0.0016241,0.0016241,,
,,,,,10/15/2018 10:47:11 PM,0.0014958,0.0014958,0.0014958,,
,,,,,10/15/2018 10:48:11 PM,0.001505,0.001505,0.001505,,
,,,,,10/15/2018 10:49:11 PM,0.0016052,0.0016052,0.0016052,,
,,,,,10/15/2018 10:50:12 PM,0.0015963,0.0015963,0.0015963,,
,,,,,10/15/2018 10:51:12 PM,0.0016335,0.0016335,0.0016335,,
,,,,,10/15/2018 10:52:12 PM,0.0015872,0.0015872,0.0015872,,
,,,,,10/15/2018 10:53:13 PM,0.0016042,0.0016042,0.0016042,,
,,,,,10/15/2018 10:54:13 PM,0.0014983,0.0014983,0.0014983,,
,,,,,10/15/2018 10:55:14 PM,0.0015648,0.0015648,0.0015648,,
,,,,,10/15/2018 10:56:14 PM,0.0014601,0.0014601,0.0014601,,
,,,,,10/15/2018 10:57:14 PM,0.0015326,0.0015326,0.0015326,,
,,,,,10/15/2018 10:58:15 PM,0.0016995,0.0016995,0.0016995,,
,,,,,10/15/2018 10:59:15 PM,0.0017108,0.0017108,0.0017108,,
,,,,,10/15/2018 11:00:17 PM,0.0015702,0.0015702,0.0015702,,
,,,,,10/15/2018 11:01:16 PM,0.0016414,0.0016414,0.0016414,,
,,,,,10/15/2018 11:02:17 PM,0.0016464,0.0016464,0.0016464,,
,,,,,10/15/2018 11:03:17 PM,0.0016493,0.0016493,0.0016493,,
,,,,,10/15/2018 11:04:17 PM,0.0016016,0.0016016,0.0016016,,
,,,,,10/15/2018 11:05:18 PM,0.0016146,0.0016146,0.0016146,,
,,,,,10/15/2018 11:06:18 PM,0.0016451,0.0016451,0.0016451,,
,,,,,10/15/2018 11:07:19 PM,0.0014222,0.0014222,0.0014222,,
,,,,,10/15/2018 11:08:19 PM,0.0015343,0.0015343,0.0015343,,
,,,,,10/15/2018 11:09:19 PM,0.0017334,0.0017334,0.0017334,,
,,,,,10/15/2018 11:10:20 PM,0.0016334,0.0016334,0.0016334,,
,,,,,10/15/2018 11:11:20 PM,0.0015256,0.0015256,0.0015256,,
,,,,,10/15/2018 11:12:20 PM,0.0016839,0.0016839,0.0016839,,
,,,,,10/15/2018 11:13:21 PM,0.0016201,0.0016201,0.0016201,,
,,,,,10/15/2018 11:14:21 PM,0.0016196,0.0016196,0.0016196,,
,,,,,10/15/2018 11:15:22 PM,0.0017353,0.0017353,0.0017353,,
,,,,,10/15/2018 11:16:22 PM,0.0016206,0.0016206,0.0016206,,
,,,,,10/15/2018 11:17:22 PM,0.001593,0.001593,0.001593,,
,,,,,10/15/2018 11:18:23 PM,0.0016219,0.0016219,0.0016219,,
,,,,,10/15/2018 11:19:23 PM,0.0017123,0.0017123,0.0017123,,
,,,,,10/15/2018 11:20:24 PM,0.0016483,0.0016483,0.0016483,,
,,,,,10/15/2018 11:21:24 PM,0.0016157,0.0016157,0.0016157,,
,,,,,10/15/2018 11:22:24 PM,0.0017125,0.0017125,0.0017125,,
,,,,,10/15/2018 11:23:25 PM,0.0016197,0.0016197,0.0016197,,
,,,,,10/15/2018 11:24:25 PM,0.0016094,0.0016094,0.0016094,,
,,,,,10/15/2018 11:25:25 PM,0.0016091,0.0016091,0.0016091,,
,,,,,10/15/2018 11:26:26 PM,0.001586,0.001586,0.001586,,
,,,,,10/15/2018 11:27:26 PM,0.0015435,0.0015435,0.0015435,,
,,,,,10/15/2018 11:28:27 PM,0.0017197,0.0017197,0.0017197,,
,,,,,10/15/2018 11:29:27 PM,0.0015678,0.0015678,0.0015678,,
,,,,,10/15/2018 11:30:27 PM,0.0017057,0.0017057,0.0017057,,
,,,,,10/15/2018 11:31:28 PM,0.0015911,0.0015911,0.0015911,,
,,,,,10/15/2018 11:32:28 PM,0.0016155,0.0016155,0.0016155,,
,,,,,10/15/2018 11:33:29 PM,0.0016045,0.0016045,0.0016045,,
,,,,,10/15/2018 11:34:29 PM,0.0017076,0.0017076,0.0017076,,
,,,,,10/15/2018 11:35:29 PM,0.0016027,0.0016027,0.0016027,,
,,,,,10/15/2018 11:36:30 PM,0.0016103,0.0016103,0.0016103,,
,,,,,10/15/2018 11:37:30 PM,0.0015863,0.0015863,0.0015863,,
,,,,,10/15/2018 11:38:31 PM,0.001583,0.001583,0.001583,,
,,,,,10/15/2018 11:39:31 PM,0.0017521,0.0017521,0.0017521,,
,,,,,10/15/2018 11:40:31 PM,0.0015177,0.0015177,0.0015177,,
,,,,,10/15/2018 11:41:32 PM,0.0016585,0.0016585,0.0016585,,
,,,,,10/15/2018 11:42:32 PM,0.0015589,0.0015589,0.0015589,,
,,,,,10/15/2018 11:43:32 PM,0.0015883,0.0015883,0.0015883,,
,,,,,10/15/2018 11:44:33 PM,0.0015059,0.0015059,0.0015059,,
,,,,,10/15/2018 11:45:33 PM,0.0015178,0.0015178,0.0015178,,
,,,,,10/15/2018 11:46:34 PM,0.0015808,0.0015808,0.0015808,,
,,,,,10/15/2018 11:47:34 PM,0.0015685,0.0015685,0.0015685,,
,,,,,10/15/2018 11:48:35 PM,0.0016256,0.0016256,0.0016256,,
,,,,,10/15/2018 11:49:35 PM,0.001592,0.001592,0.001592,,
,,,,,10/15/2018 11:51:36 PM,0.0015914,0.0015914,0.0015914,,
,,,,,10/15/2018 11:52:36 PM,0.0014952,0.0014952,0.0014952,,
,,,,,10/15/2018 11:53:37 PM,0.0017154,0.0017154,0.0017154,,
,,,,,10/15/2018 11:54:37 PM,0.0016374,0.0016374,0.0016374,,
,,,,,10/15/2018 11:55:38 PM,0.0017147,0.0017147,0.0017147,,
,,,,,10/15/2018 11:56:38 PM,0.0016498,0.0016498,0.0016498,,
,,,,,10/15/2018 11:57:39 PM,0.0016702,0.0016702,0.0016702,,
,,,,,10/15/2018 11:58:39 PM,0.0015975,0.0015975,0.0015975,,
,,,,,10/15/2018 11:59:39 PM,0.0015863,0.0015863,0.0015863,,
,,,,,10/16/2018 12:00:40 AM,0.0017132,0.0017132,0.0017132,,
,,,,,10/16/2018 12:01:40 AM,0.0015033,0.0015033,0.0015033,,
,,,,,10/16/2018 12:02:40 AM,0.0015573,0.0015573,0.0015573,,
,,,,,10/16/2018 12:03:41 AM,0.0014899,0.0014899,0.0014899,,
,,,,,10/16/2018 12:04:41 AM,0.0014779,0.0014779,0.0014779,,
,,,,,10/16/2018 12:05:41 AM,0.0016725,0.0016725,0.0016725,,
,,,,,10/16/2018 12:06:42 AM,0.0016158,0.0016158,0.0016158,,
,,,,,10/16/2018 12:07:42 AM,0.0016519,0.0016519,0.0016519,,
,,,,,10/16/2018 12:08:43 AM,0.0016495,0.0016495,0.0016495,,
,,,,,10/16/2018 12:09:43 AM,0.0016111,0.0016111,0.0016111,,
,,,,,10/16/2018 12:10:43 AM,0.0015451,0.0015451,0.0015451,,
,,,,,10/16/2018 12:11:44 AM,0.001719,0.001719,0.001719,,
,,,,,10/16/2018 12:12:44 AM,0.0015389,0.0015389,0.0015389,,
,,,,,10/16/2018 12:13:44 AM,0.0015827,0.0015827,0.0015827,,
,,,,,10/16/2018 12:14:45 AM,0.0015429,0.0015429,0.0015429,,
,,,,,10/16/2018 12:15:45 AM,0.0015054,0.0015054,0.0015054,,
,,,,,10/16/2018 12:16:46 AM,0.0015881,0.0015881,0.0015881,,
,,,,,10/16/2018 12:17:46 AM,0.0017212,0.0017212,0.0017212,,
,,,,,10/16/2018 12:18:46 AM,0.0016354,0.0016354,0.0016354,,
,,,,,10/16/2018 12:19:47 AM,0.0016279,0.0016279,0.0016279,,
,,,,,10/16/2018 12:20:47 AM,0.0016543,0.0016543,0.0016543,,
,,,,,10/16/2018 12:21:48 AM,0.0015152,0.0015152,0.0015152,,
,,,,,10/16/2018 12:22:48 AM,0.0015266,0.0015266,0.0015266,,
,,,,,10/16/2018 12:23:48 AM,0.0015619,0.0015619,0.0015619,,
,,,,,10/16/2018 12:24:49 AM,0.0015535,0.0015535,0.0015535,,
,,,,,10/16/2018 12:25:49 AM,0.0016664,0.0016664,0.0016664,,
,,,,,10/16/2018 12:26:49 AM,0.0015322,0.0015322,0.0015322,,
,,,,,10/16/2018 12:27:50 AM,0.0016481,0.0016481,0.0016481,,
,,,,,10/16/2018 12:28:50 AM,0.0016018,0.0016018,0.0016018,,
,,,,,10/16/2018 12:29:51 AM,0.0015992,0.0015992,0.0015992,,
,,,,,10/16/2018 12:30:51 AM,0.0015584,0.0015505,0.0015663,,
,,,,,10/16/2018 12:31:56 AM,0.001681,0.001681,0.001681,,
,,,,,10/16/2018 12:32:57 AM,0.001651,0.001651,0.001651,,
,,,,,10/16/2018 12:33:57 AM,0.001611,0.001611,0.001611,,
,,,,,10/16/2018 12:34:57 AM,0.0016699,0.0016699,0.0016699,,
,,,,,10/16/2018 12:35:58 AM,0.0017019,0.0017019,0.0017019,,
,,,,,10/16/2018 12:36:58 AM,0.0015816,0.0015816,0.0015816,,
,,,,,10/16/2018 12:38:03 AM,0.0015451,0.0015451,0.0015451,,
,,,,,10/16/2018 12:38:59 AM,0.0016118,0.0016118,0.0016118,,
,,,,,10/16/2018 12:39:59 AM,0.0015902,0.0015902,0.0015902,,
,,,,,10/16/2018 12:41:00 AM,0.00166,0.00166,0.00166,,
,,,,,10/16/2018 12:42:00 AM,0.0016915,0.0016915,0.0016915,,
,,,,,10/16/2018 12:43:00 AM,0.0016193,0.0016193,0.0016193,,
,,,,,10/16/2018 12:44:01 AM,0.0015604,0.0015604,0.0015604,,
,,,,,10/16/2018 12:45:02 AM,0.0017028,0.0017028,0.0017028,,
,,,,,10/16/2018 12:46:02 AM,0.0017132,0.0017132,0.0017132,,
,,,,,10/16/2018 12:47:02 AM,0.0015756,0.0015756,0.0015756,,
,,,,,10/16/2018 12:48:02 AM,0.0016159,0.0016159,0.0016159,,
,,,,,10/16/2018 12:49:03 AM,0.0015864,0.0015864,0.0015864,,
,,,,,10/16/2018 12:50:03 AM,0.0016304,0.0016304,0.0016304,,
,,,,,10/16/2018 12:51:03 AM,0.0016547,0.0016547,0.0016547,,
,,,,,10/16/2018 12:52:04 AM,0.001603,0.001603,0.001603,,
,,,,,10/16/2018 12:53:04 AM,0.0016962,0.0016962,0.0016962,,
,,,,,10/16/2018 12:54:05 AM,0.001632,0.001632,0.001632,,
,,,,,10/16/2018 12:55:05 AM,0.0016174,0.0016174,0.0016174,,
,,,,,10/16/2018 12:56:05 AM,0.0015778,0.0015778,0.0015778,,
,,,,,10/16/2018 12:57:06 AM,0.0014246,0.0014246,0.0014246,,
,,,,,10/16/2018 12:58:06 AM,0.0015838,0.0015838,0.0015838,,
,,,,,10/16/2018 12:59:07 AM,0.0016197,0.0016197,0.0016197,,
,,,,,10/16/2018 1:00:07 AM,0.0016754,0.0016754,0.0016754,,
,,,,,10/16/2018 1:01:07 AM,0.0016588,0.0016588,0.0016588,,
,,,,,10/16/2018 1:02:08 AM,0.0016166,0.0016166,0.0016166,,
,,,,,10/16/2018 1:03:08 AM,0.001533,0.001533,0.001533,,
,,,,,10/16/2018 1:04:08 AM,0.0016875,0.0016875,0.0016875,,
,,,,,10/16/2018 1:05:09 AM,0.0016006,0.0016006,0.0016006,,
,,,,,10/16/2018 1:06:09 AM,0.001544,0.001544,0.001544,,
,,,,,10/16/2018 1:07:10 AM,0.0015771,0.0015771,0.0015771,,
,,,,,10/16/2018 1:08:10 AM,0.0015984,0.0015984,0.0015984,,
,,,,,10/16/2018 1:09:10 AM,0.0016563,0.0016563,0.0016563,,
,,,,,10/16/2018 1:10:11 AM,0.0016466,0.0016466,0.0016466,,
,,,,,10/16/2018 1:11:11 AM,0.0017344,0.0017344,0.0017344,,
,,,,,10/16/2018 1:12:13 AM,0.0015258,0.0015258,0.0015258,,
,,,,,10/16/2018 1:13:12 AM,0.0016657,0.0016657,0.0016657,,
,,,,,10/16/2018 1:14:12 AM,0.0015883,0.0015883,0.0015883,,
,,,,,10/16/2018 1:15:13 AM,0.0016835,0.0016835,0.0016835,,
,,,,,10/16/2018 1:16:13 AM,0.0015734,0.0015734,0.0015734,,
,,,,,10/16/2018 1:17:14 AM,0.0014576,0.0014576,0.0014576,,
,,,,,10/16/2018 1:18:14 AM,0.0016366,0.0016366,0.0016366,,
,,,,,10/16/2018 1:19:14 AM,0.0016223,0.0016223,0.0016223,,
,,,,,10/16/2018 1:20:15 AM,0.0016253,0.0016253,0.0016253,,
,,,,,10/16/2018 1:21:15 AM,0.0016681,0.0016681,0.0016681,,
,,,,,10/16/2018 1:22:15 AM,0.0014745,0.0014745,0.0014745,,
,,,,,10/16/2018 1:23:16 AM,0.0015817,0.0015817,0.0015817,,
,,,,,10/16/2018 1:25:17 AM,0.0016296,0.0016296,0.0016296,,
,,,,,10/16/2018 1:26:18 AM,0.0014759,0.0014759,0.0014759,,
,,,,,10/16/2018 1:27:17 AM,0.001617,0.001617,0.001617,,
,,,,,10/16/2018 1:28:18 AM,0.0016441,0.0016441,0.0016441,,
,,,,,10/16/2018 1:29:18 AM,0.0015189,0.0015189,0.0015189,,
,,,,,10/16/2018 1:30:19 AM,0.0016106,0.0016106,0.0016106,,
,,,,,10/16/2018 1:31:19 AM,0.0014966,0.0014966,0.0014966,,
,,,,,10/16/2018 1:32:19 AM,0.0016874,0.0016874,0.0016874,,
,,,,,10/16/2018 1:33:20 AM,0.0016169,0.0016169,0.0016169,,
,,,,,10/16/2018 1:34:20 AM,0.0016047,0.0016047,0.0016047,,
,,,,,10/16/2018 1:35:21 AM,0.0015119,0.0015119,0.0015119,,
,,,,,10/16/2018 1:36:21 AM,0.0016782,0.0016782,0.0016782,,
,,,,,10/16/2018 1:37:21 AM,0.0014524,0.0014524,0.0014524,,
,,,,,10/16/2018 1:38:22 AM,0.0016646,0.0016646,0.0016646,,
,,,,,10/16/2018 1:39:22 AM,0.0016313,0.0016313,0.0016313,,
,,,,,10/16/2018 1:40:22 AM,0.0015717,0.0015717,0.0015717,,
,,,,,10/16/2018 1:41:23 AM,0.0016851,0.0016851,0.0016851,,
,,,,,10/16/2018 1:42:23 AM,0.0015807,0.0015807,0.0015807,,
,,,,,10/16/2018 1:43:24 AM,0.0015527,0.0015527,0.0015527,,
,,,,,10/16/2018 1:44:24 AM,0.0016841,0.0016841,0.0016841,,
,,,,,10/16/2018 1:45:24 AM,0.0016201,0.0016201,0.0016201,,
,,,,,10/16/2018 1:46:25 AM,0.0016655,0.0016655,0.0016655,,
,,,,,10/16/2018 1:47:25 AM,0.0017268,0.0017268,0.0017268,,
,,,,,10/16/2018 1:48:26 AM,0.0015928,0.0015928,0.0015928,,
,,,,,10/16/2018 1:49:26 AM,0.0016483,0.0016483,0.0016483,,
,,,,,10/16/2018 1:50:26 AM,0.0015196,0.0015196,0.0015196,,
,,,,,10/16/2018 1:51:27 AM,0.0016839,0.0016839,0.0016839,,
,,,,,10/16/2018 1:52:27 AM,0.0015305,0.0015305,0.0015305,,
,,,,,10/16/2018 1:53:27 AM,0.0015866,0.0015866,0.0015866,,
,,,,,10/16/2018 1:54:28 AM,0.0016089,0.0016089,0.0016089,,
,,,,,10/16/2018 1:55:28 AM,0.001632,0.001632,0.001632,,
,,,,,10/16/2018 1:56:29 AM,0.001609,0.001609,0.001609,,
,,,,,10/16/2018 1:57:30 AM,0.0013597,0.0013597,0.0013597,,
,,,,,10/16/2018 1:58:29 AM,0.0016166,0.0016166,0.0016166,,
,,,,,10/16/2018 1:59:30 AM,0.0016314,0.0016314,0.0016314,,
,,,,,10/16/2018 2:00:30 AM,0.0016815,0.0016815,0.0016815,,
,,,,,10/16/2018 2:01:30 AM,0.0015563,0.0015563,0.0015563,,
,,,,,10/16/2018 2:02:31 AM,0.0017658,0.0017658,0.0017658,,
,,,,,10/16/2018 2:03:31 AM,0.0015456,0.0015456,0.0015456,,
,,,,,10/16/2018 2:04:32 AM,0.0015588,0.0015588,0.0015588,,
,,,,,10/16/2018 2:05:32 AM,0.0015622,0.0015622,0.0015622,,
,,,,,10/16/2018 2:06:32 AM,0.0016544,0.0016544,0.0016544,,
,,,,,10/16/2018 2:07:33 AM,0.0016645,0.0016645,0.0016645,,
,,,,,10/16/2018 2:08:33 AM,0.0014824,0.0014824,0.0014824,,
,,,,,10/16/2018 2:09:34 AM,0.0015241,0.0015241,0.0015241,,
,,,,,10/16/2018 2:10:34 AM,0.0016572,0.0016572,0.0016572,,
,,,,,10/16/2018 2:11:34 AM,0.0054625,0.0054625,0.0054625,,
,,,,,10/16/2018 2:12:36 AM,0.0034393,0.0034393,0.0034393,,
,,,,,10/16/2018 2:13:35 AM,0.0653025,0.0653025,0.0653025,,
,,,,,10/16/2018 2:14:36 AM,0.0022448,0.0022448,0.0022448,,
,,,,,10/16/2018 2:15:36 AM,0.0014914,0.0014914,0.0014914,,
,,,,,10/16/2018 2:16:36 AM,0.0017161,0.0017161,0.0017161,,
,,,,,10/16/2018 2:17:37 AM,0.0016821,0.0016821,0.0016821,,
,,,,,10/16/2018 2:18:37 AM,0.001638,0.001638,0.001638,,
,,,,,10/16/2018 2:19:38 AM,0.0014041,0.0014041,0.0014041,,
,,,,,10/16/2018 2:20:38 AM,0.0015602,0.0015602,0.0015602,,
,,,,,10/16/2018 2:21:38 AM,0.0016013,0.0016013,0.0016013,,
,,,,,10/16/2018 2:22:39 AM,0.0016393,0.0016393,0.0016393,,
,,,,,10/16/2018 2:23:39 AM,0.0016244,0.0016244,0.0016244,,
,,,,,10/16/2018 2:24:40 AM,0.0015525,0.0015525,0.0015525,,
,,,,,10/16/2018 2:25:40 AM,0.0016186,0.0016186,0.0016186,,
,,,,,10/16/2018 2:26:40 AM,0.0016142,0.0016142,0.0016142,,
,,,,,10/16/2018 2:27:41 AM,0.0024823,0.0024823,0.0024823,,
,,,,,10/16/2018 2:28:41 AM,0.0020347,0.0020347,0.0020347,,
,,,,,10/16/2018 2:29:42 AM,0.0017671,0.0017671,0.0017671,,
,,,,,10/16/2018 2:30:42 AM,0.0021472,0.0021472,0.0021472,,
,,,,,10/16/2018 2:31:42 AM,0.0024335,0.0024335,0.0024335,,
,,,,,10/16/2018 2:32:43 AM,0.0020838,0.0020838,0.0020838,,
,,,,,10/16/2018 2:33:43 AM,0.0021292,0.0021292,0.0021292,,
,,,,,10/16/2018 2:34:44 AM,0.002269,0.002269,0.002269,,
,,,,,10/16/2018 2:35:44 AM,0.0020395,0.0020395,0.0020395,,
,,,,,10/16/2018 2:36:44 AM,0.0022184,0.0022184,0.0022184,,
,,,,,10/16/2018 2:37:45 AM,0.0018638,0.0018638,0.0018638,,
,,,,,10/16/2018 2:38:46 AM,0.0024342,0.0024342,0.0024342,,
,,,,,10/16/2018 2:39:46 AM,0.0024137,0.0024137,0.0024137,,
,,,,,10/16/2018 2:40:46 AM,0.0023569,0.0023569,0.0023569,,
,,,,,10/16/2018 2:41:47 AM,0.0025945,0.0025945,0.0025945,,
,,,,,10/16/2018 2:42:47 AM,0.0021196,0.0021196,0.0021196,,
,,,,,10/16/2018 2:43:48 AM,0.0028553,0.0028553,0.0028553,,
,,,,,10/16/2018 2:44:48 AM,0.2572619,0.2572619,0.2572619,,
,,,,,10/16/2018 2:46:50 AM,0.7358422,0.7358422,0.7358422,,
,,,,,10/16/2018 2:47:50 AM,0.9459617,0.9459617,0.9459617,,
,,,,,10/16/2018 2:48:51 AM,0.8106778,0.8106778,0.8106778,,
,,,,,10/16/2018 2:49:51 AM,0.5957398,0.5957398,0.5957398,,
,,,,,10/16/2018 2:51:53 AM,0.4576533,0.4576533,0.4576533,,
,,,,,10/16/2018 2:52:54 AM,0.7514192,0.7514192,0.7514192,,
,,,,,10/16/2018 2:53:54 AM,0.5944724,0.5944724,0.5944724,,
,,,,,10/16/2018 2:54:55 AM,0.5321374,0.5321374,0.5321374,,
,,,,,10/16/2018 2:55:57 AM,0.5696064,0.5696064,0.5696064,,
,,,,,10/16/2018 2:56:56 AM,0.5718692,0.5718692,0.5718692,,
,,,,,10/16/2018 2:57:57 AM,0.6188112,0.6188112,0.6188112,,
,,,,,10/16/2018 2:58:58 AM,0.5047111,0.5047111,0.5047111,,
,,,,,10/16/2018 2:59:59 AM,0.5410302,0.5410302,0.5410302,,
,,,,,10/16/2018 3:00:59 AM,0.5540172,0.5540172,0.5540172,,
,,,,,10/16/2018 3:02:00 AM,0.5858881,0.5858881,0.5858881,,
,,,,,10/16/2018 3:03:01 AM,0.5867908,0.5867908,0.5867908,,
,,,,,10/16/2018 3:04:01 AM,0.6745921,0.6745921,0.6745921,,
,,,,,10/16/2018 3:05:02 AM,0.8105987,0.8105987,0.8105987,,
,,,,,10/16/2018 3:06:02 AM,0.761924,0.761924,0.761924,,
,,,,,10/16/2018 3:07:03 AM,0.7240258,0.7240258,0.7240258,,
,,,,,10/16/2018 3:08:04 AM,0.6789083,0.6789083,0.6789083,,
,,,,,10/16/2018 3:09:04 AM,0.7245801,0.7245801,0.7245801,,
,,,,,10/16/2018 3:10:06 AM,0.6661917,0.6661917,0.6661917,,
,,,,,10/16/2018 3:11:05 AM,0.6303894,0.6303894,0.6303894,,
,,,,,10/16/2018 3:12:06 AM,0.6628051,0.6628051,0.6628051,,
,,,,,10/16/2018 3:13:07 AM,0.782905,0.782905,0.782905,,
,,,,,10/16/2018 3:14:07 AM,0.5854771,0.5854771,0.5854771,,
,,,,,10/16/2018 3:15:08 AM,0.6281598,0.6281598,0.6281598,,
,,,,,10/16/2018 3:16:09 AM,0.615633,0.615633,0.615633,,
,,,,,10/16/2018 3:17:09 AM,0.6171455,0.6171455,0.6171455,,
,,,,,10/16/2018 3:18:10 AM,0.7207352,0.7207352,0.7207352,,
,,,,,10/16/2018 3:19:10 AM,0.7633886,0.7633886,0.7633886,,
,,,,,10/16/2018 3:20:11 AM,0.7836075,0.7836075,0.7836075,,
,,,,,10/16/2018 3:21:11 AM,0.8307748,0.8307748,0.8307748,,
,,,,,10/16/2018 3:22:12 AM,0.9192493,0.9192493,0.9192493,,
,,,,,10/16/2018 3:23:13 AM,0.9540741,0.9540741,0.9540741,,
,,,,,10/16/2018 3:24:13 AM,0.9340729,0.9340729,0.9340729,,
,,,,,10/16/2018 3:25:14 AM,0.7969029,0.7969029,0.7969029,,
,,,,,10/16/2018 3:26:15 AM,0.7878723,0.7878723,0.7878723,,
,,,,,10/16/2018 3:27:15 AM,0.7628848,0.7628848,0.7628848,,
,,,,,10/16/2018 3:28:16 AM,0.6982367,0.6982367,0.6982367,,
,,,,,10/16/2018 3:29:16 AM,0.7004413,0.7004413,0.7004413,,
,,,,,10/16/2018 3:30:17 AM,0.7086995,0.7086995,0.7086995,,
,,,,,10/16/2018 3:31:18 AM,0.7707902,0.7707902,0.7707902,,
,,,,,10/16/2018 3:32:18 AM,0.8903518,0.8903518,0.8903518,,
,,,,,10/16/2018 3:33:19 AM,0.80565,0.80565,0.80565,,
,,,,,10/16/2018 3:34:19 AM,0.6921674,0.6921674,0.6921674,,
,,,,,10/16/2018 3:35:20 AM,0.6776754,0.6776754,0.6776754,,
,,,,,10/16/2018 3:36:20 AM,0.7645995,0.7645995,0.7645995,,
,,,,,10/16/2018 3:37:21 AM,0.8013286,0.8013286,0.8013286,,
,,,,,10/16/2018 3:38:21 AM,0.7203235,0.7203235,0.7203235,,
,,,,,10/16/2018 3:39:22 AM,0.7297709,0.7297709,0.7297709,,
,,,,,10/16/2018 3:40:23 AM,0.7635165,0.7635165,0.7635165,,
,,,,,10/16/2018 3:41:23 AM,0.7848345,0.7848345,0.7848345,,
,,,,,10/16/2018 3:42:24 AM,0.9645477,0.9645477,0.9645477,,
,,,,,10/16/2018 3:43:25 AM,0.7607465,0.7607465,0.7607465,,
,,,,,10/16/2018 3:44:25 AM,0.7043875,0.7043875,0.7043875,,
,,,,,10/16/2018 3:45:26 AM,0.6481308,0.6481308,0.6481308,,
,,,,,10/16/2018 3:46:27 AM,0.9224613,0.9224613,0.9224613,,
